CustomerID,LoanID,ApplicantType,Age,EmploymentType,AnnualIncome,MonthlyIncome,LoanType,LoanAmount,LoanTenureMonths,InterestRate,CollateralValue,CreditScore,PastDefaults,NumOpenAccounts,BusinessRevenue,ProfitMargin,BusinessYears,ProbDefault
CUST100252,LN200252,Business,33,Business-owner,5635386,469615,Business Expansion,8702625,48,11.7,4081562,731,0,1,5169709,32.63,26,0.11
CUST100253,LN200253,Business,68,Unemployed,7444153,620346,Invoice Discounting,50000,48,17.61,7906428,553,0,0,777050,-5.96,22,0
CUST100254,LN200254,Personal,31,Business-owner,462468,38539,Home,267076,48,8.46,183494,684,1,2,,,,0.098
CUST100255,LN200255,Personal,23,Salaried,385517,32126,Debt Consolidation,406699,60,8.67,0,705,0,0,,,,0.07
CUST100256,LN200256,Personal,47,Salaried,745346,62112,Personal,475829,60,7.18,139624,717,0,1,,,,0.005
CUST100257,LN200257,Personal,57,Salaried,604594,50383,Wedding,533914,12,7.62,696121,678,0,2,,,,0.18
CUST100258,LN200258,Personal,64,Self-employed,246815,20568,Medical,346095,48,13.35,340163,707,2,1,,,,0.16
CUST100259,LN200259,Personal,29,Business-owner,441535,36795,Personal,116961,72,10.59,91456,791,0,2,,,,0
CUST100260,LN200260,Personal,27,Salaried,625185,52099,Medical,586393,60,9.8,445193,657,0,3,,,,0
CUST100261,LN200261,Business,57,Salaried,3299001,274917,Invoice Discounting,4069539,48,14.72,8490748,657,0,2,4544286,-2.71,12,0.038
CUST100262,LN200262,Business,33,Salaried,2450812,204234,Invoice Discounting,2516996,120,15.11,14265180,573,0,4,50000,13.98,20,0.009
CUST100263,LN200263,Personal,24,Salaried,463526,38627,Car,22091,24,7.69,521337,730,0,5,,,,0
CUST100264,LN200264,Business,69,Salaried,150000,12500,Working Capital,975089,60,14.72,557889,553,1,1,3420846,23.26,21,0.519
CUST100265,LN200265,Personal,48,Business-owner,809879,67490,Car,581924,12,7,747306,699,0,2,,,,0.153
CUST100266,LN200266,Business,49,Salaried,7090981,590915,Business Expansion,2280170,60,9.81,10482081,573,0,1,50000,15.06,2,0
CUST100267,LN200267,Personal,52,Salaried,364823,30402,Debt Consolidation,250280,12,11.03,916400,723,1,2,,,,0.186
CUST100269,LN200269,Business,64,Salaried,3388842,282404,Working Capital,10795050,24,12.49,6137534,680,0,2,8190720,35.6,18,0.3
CUST100270,LN200270,Business,58,Self-employed,6514739,542895,Equipment Finance,7174429,24,11.18,7736059,525,0,1,2767616,5.9,30,0.126
CUST100271,LN200271,Personal,49,Business-owner,618606,51551,Wedding,437497,12,10.44,456273,518,0,2,,,,0.16
CUST100272,LN200272,Personal,56,Salaried,737563,61464,Debt Consolidation,42835,48,12.2,435989,765,0,1,,,,0
CUST100273,LN200273,Business,33,Self-employed,7431529,619294,Equipment Finance,50000,84,11.01,0,677,0,0,8974944,25.78,13,0
CUST100274,LN200274,Personal,25,Salaried,797612,66468,Debt Consolidation,491189,48,10.17,123429,686,0,1,,,,0.055
CUST100275,LN200275,Personal,30,Salaried,137564,11464,Home,273357,48,9.93,115473,744,0,1,,,,0.131
CUST100276,LN200276,Business,67,Unemployed,7241485,603457,Business Expansion,50000,48,9.72,10509773,646,0,1,50000,21.45,17,0
CUST100277,LN200277,Business,36,Self-employed,5908640,492387,Invoice Discounting,7589656,48,15.63,6074599,645,0,3,9266393,11.87,14,0.095
CUST100278,LN200278,Business,27,Salaried,2254998,187916,Equipment Finance,4010113,84,11.68,1114418,611,0,0,50000,0.76,22,0.1
CUST100279,LN200279,Personal,54,Salaried,635431,52953,Wedding,190629,12,10.43,659088,768,0,3,,,,0.031
CUST100280,LN200280,Business,28,Self-employed,6616079,551340,Equipment Finance,2235020,60,8,7645483,584,0,0,50000,5.39,30,0.002
CUST100281,LN200281,Business,60,Salaried,4660008,388334,Working Capital,2379906,48,10.85,13188174,795,0,2,2178371,10.61,7,0
CUST100282,LN200282,Personal,24,Salaried,1092139,91012,Car,668099,60,12.68,751254,648,1,2,,,,0.089
CUST100283,LN200283,Business,61,Business-owner,2594206,216184,Working Capital,50000,48,8,9362939,708,0,3,4701345,5.56,11,0
CUST100284,LN200284,Business,48,Self-employed,204701,17058,Equipment Finance,1642814,24,17.18,0,586,0,2,5744534,6.11,13,0.755
CUST100285,LN200285,Personal,30,Salaried,775228,64602,Car,379226,24,13.67,444544,674,3,1,,,,0.35
CUST100286,LN200286,Personal,37,Business-owner,292308,24359,Debt Consolidation,317611,36,10.47,571112,638,3,2,,,,0.348
CUST100287,LN200287,Personal,43,Self-employed,854514,71209,Debt Consolidation,190581,60,11.38,431026,656,0,1,,,,0
CUST100289,LN200289,Personal,32,Salaried,518393,43199,Debt Consolidation,649014,48,13.06,173086,751,0,4,,,,0.103
CUST100290,LN200290,Business,51,Unemployed,5761528,480127,Equipment Finance,2537984,84,13.3,4062122,629,0,1,8307285,-3.31,33,0
CUST100291,LN200291,Personal,51,Salaried,494269,41189,Wedding,279809,24,11.87,875073,769,0,5,,,,0.014
CUST100293,LN200293,Personal,51,Self-employed,156756,13063,Personal,216037,24,14.09,656631,640,0,3,,,,0.165
CUST100294,LN200294,Personal,38,Self-employed,482710,40226,Personal,304138,60,12.63,1240128,664,0,2,,,,0.015
CUST100295,LN200295,Personal,56,Salaried,581138,48428,Debt Consolidation,157082,24,11,803784,725,0,3,,,,0
CUST100296,LN200296,Business,38,Salaried,1388360,115697,Working Capital,1101008,48,22.29,6997718,828,0,4,4786928,16.24,3,0.022
CUST100297,LN200297,Personal,56,Business-owner,761770,63481,Medical,626615,24,11.72,1005330,769,0,1,,,,0.042
CUST100298,LN200298,Personal,64,Salaried,900962,75080,Home,516989,48,9.83,1587697,632,0,6,,,,0.011
CUST100299,LN200299,Personal,46,Salaried,481443,40120,Personal,625493,36,10.84,0,758,0,2,,,,0.121
CUST100300,LN200300,Personal,58,Salaried,1154076,96173,Car,345772,48,10.51,1006429,676,0,1,,,,0
CUST100301,LN200301,Business,38,Unemployed,4015422,334619,Equipment Finance,3810888,60,13.84,3465058,582,0,5,11655829,-3.29,20,0.064
CUST100302,LN200302,Personal,38,Salaried,133079,11090,Debt Consolidation,619121,72,11.27,834237,852,0,3,,,,0.211
CUST100303,LN200303,Business,66,Self-employed,2457235,204770,Invoice Discounting,1627768,48,9.92,5735009,767,0,5,2285855,11.9,11,0.004
CUST100304,LN200304,Personal,38,Business-owner,734220,61185,Car,274163,48,13.38,472633,659,0,1,,,,0
CUST100305,LN200305,Business,54,Salaried,3597785,299815,Equipment Finance,6831301,36,14.16,2536520,779,1,2,384359,23.13,5,0.194
CUST100306,LN200306,Personal,54,Self-employed,618829,51569,Debt Consolidation,410483,24,10.71,0,820,0,1,,,,0.034
CUST100307,LN200307,Business,46,Salaried,5365479,447123,Equipment Finance,2246722,24,11.25,9393024,753,2,1,10127360,5.12,10,0.117
CUST100308,LN200308,Business,32,Salaried,5302684,441890,Working Capital,6217130,48,13.89,6186026,518,0,0,4025547,18.5,28,0.094
CUST100309,LN200309,Personal,58,Salaried,305852,25488,Home,309528,36,15.8,689049,655,3,3,,,,0.372
CUST100310,LN200310,Personal,22,Unemployed,351873,29323,Personal,528128,48,7.28,722552,713,0,1,,,,0.037
CUST100311,LN200311,Business,48,Salaried,6471833,539319,Invoice Discounting,50000,48,10.39,5866053,662,0,2,1899828,17.48,22,0
CUST100312,LN200312,Business,69,Business-owner,150000,12500,Business Expansion,4032737,84,8.64,10671573,711,0,3,7211560,8.06,13,0.808
CUST100313,LN200313,Personal,39,Self-employed,669417,55785,Debt Consolidation,142319,60,8.13,225277,720,0,0,,,,0
CUST100314,LN200314,Personal,64,Self-employed,532912,44409,Home,95795,72,10.4,399164,703,0,1,,,,0
CUST100315,LN200315,Personal,30,Business-owner,591272,49273,Home,498573,36,11.46,175734,712,0,2,,,,0.087
CUST100316,LN200316,Business,68,Self-employed,2365536,197128,Equipment Finance,3603598,48,17.62,3048221,609,0,1,7689491,8.23,7,0.127
CUST100317,LN200317,Personal,30,Business-owner,425703,35475,Debt Consolidation,266878,36,10.64,872262,666,0,0,,,,0.007
CUST100318,LN200318,Personal,50,Salaried,194935,16245,Medical,225641,24,7,347755,802,0,2,,,,0.066
CUST100319,LN200319,Personal,41,Salaried,879442,73287,Car,760342,48,10.05,408763,786,0,5,,,,0.022
CUST100320,LN200320,Personal,21,Salaried,418288,34857,Medical,150414,24,11.5,235679,603,1,4,,,,0.104
CUST100322,LN200322,Personal,25,Business-owner,362747,30229,Debt Consolidation,364013,36,13.05,694177,665,0,2,,,,0.024
CUST100324,LN200324,Business,30,Salaried,4696332,391361,Working Capital,6468295,48,17.05,3456201,653,0,2,1878441,5.96,31,0.098
CUST100325,LN200325,Personal,27,Salaried,360310,30026,Wedding,284303,12,8.6,457226,715,0,0,,,,0.166
CUST100326,LN200326,Business,43,Self-employed,3215433,267953,Working Capital,5757210,24,10.57,1264572,715,0,1,2103992,19.05,21,0.196
CUST100327,LN200327,Personal,63,Self-employed,474544,39545,Personal,599507,48,17.05,0,758,0,3,,,,0.115
CUST100328,LN200328,Personal,47,Unemployed,747866,62322,Debt Consolidation,381230,24,13.18,60059,740,0,3,,,,0.087
CUST100329,LN200329,Personal,49,Salaried,159816,13318,Medical,233709,60,12.15,368847,728,1,1,,,,0.12
CUST100330,LN200330,Business,54,Salaried,150000,12500,Invoice Discounting,5434413,24,8,9153425,514,0,3,1911706,26.65,26,0.9
CUST100331,LN200331,Personal,22,Salaried,739711,61643,Car,223526,36,9.85,902502,783,0,0,,,,0
CUST100332,LN200332,Business,42,Salaried,5911814,492651,Equipment Finance,2539243,84,13.61,0,620,0,2,50000,-11.85,8,0.047
CUST100333,LN200333,Personal,51,Business-owner,830535,69211,Car,307040,36,11.12,0,734,2,0,,,,0.119
CUST100334,LN200334,Personal,41,Self-employed,1229424,102452,Wedding,335884,60,9.33,0,674,0,1,,,,0.038
CUST100335,LN200335,Business,26,Unemployed,1150503,95875,Business Expansion,2770066,36,20.04,15439008,614,0,3,50000,-3.55,21,0.185
CUST100337,LN200337,Personal,47,Self-employed,510788,42566,Personal,330625,48,11.53,981428,632,0,3,,,,0.001
CUST100338,LN200338,Personal,63,Self-employed,376039,31337,Personal,464931,24,14.32,144443,761,1,1,,,,0.172
CUST100339,LN200339,Personal,61,Self-employed,879887,73324,Personal,247053,12,12.33,368451,670,0,3,,,,0.022
CUST100340,LN200340,Personal,51,Salaried,563643,46970,Medical,46266,48,11.4,77719,663,1,0,,,,0.056
CUST100341,LN200341,Personal,25,Self-employed,643823,53652,Home,370119,36,12.52,646345,719,1,3,,,,0.1
CUST100342,LN200342,Personal,28,Salaried,320920,26743,Debt Consolidation,142161,36,10.98,5879,740,0,0,,,,0.007
CUST100344,LN200344,Personal,64,Salaried,532918,44410,Personal,182845,12,10.14,212611,708,0,4,,,,0.02
CUST100347,LN200347,Personal,22,Salaried,768044,64004,Medical,357314,36,10.4,339943,683,0,1,,,,0.007
CUST100348,LN200348,Personal,47,Self-employed,773378,64448,Personal,504724,24,12.87,85522,669,1,1,,,,0.118
CUST100349,LN200349,Personal,46,Self-employed,989387,82449,Medical,360080,48,11.63,433773,780,2,1,,,,0.112
CUST100350,LN200350,Personal,59,Unemployed,749212,62434,Medical,189741,36,10.7,0,748,0,2,,,,0
CUST100351,LN200351,Business,61,Business-owner,5399467,449956,Invoice Discounting,5628510,120,8.92,4129889,661,1,2,6070988,0.2,13,0.096
CUST100352,LN200352,Personal,43,Business-owner,715767,59647,Debt Consolidation,72048,36,9.35,434009,765,0,2,,,,0
CUST100353,LN200353,Business,27,Salaried,903653,75304,Equipment Finance,11822061,36,8.87,9456015,630,1,2,7091192,5.26,2,0.9
CUST100354,LN200354,Personal,29,Self-employed,1121009,93417,Medical,288150,72,9.94,1309750,689,0,4,,,,0
CUST100355,LN200355,Personal,57,Salaried,572338,47695,Home,126654,24,11.35,317761,658,0,3,,,,0.003
CUST100356,LN200356,Personal,47,Salaried,744822,62068,Medical,79579,36,13.31,468366,642,0,1,,,,0
CUST100357,LN200357,Personal,56,Self-employed,915388,76282,Personal,196423,48,9.12,749579,691,0,0,,,,0
CUST100358,LN200358,Business,69,Business-owner,150000,12500,Working Capital,4523849,48,13.3,4042505,622,0,2,5633366,13.74,16,0.9
CUST100360,LN200360,Personal,33,Salaried,972339,81028,Wedding,507799,72,8.68,538060,707,0,1,,,,0.005
CUST100361,LN200361,Personal,38,Salaried,766385,63865,Debt Consolidation,74658,60,10.34,158862,717,0,2,,,,0
CUST100363,LN200363,Personal,49,Salaried,585491,48791,Wedding,350738,36,11.73,936887,767,0,4,,,,0
CUST100365,LN200365,Personal,52,Salaried,782876,65240,Medical,417953,48,13.41,426992,767,1,1,,,,0.099
CUST100366,LN200366,Business,32,Salaried,3632097,302675,Equipment Finance,50000,48,14.2,680615,677,0,4,7682008,32,34,0
CUST100367,LN200367,Personal,56,Self-employed,165411,13784,Home,20000,24,10.49,732995,713,0,1,,,,0
CUST100368,LN200368,Personal,41,Salaried,986736,82228,Home,241140,24,9.62,1190355,685,2,6,,,,0.122
CUST100370,LN200370,Business,37,Self-employed,4523882,376990,Working Capital,8702762,24,13.28,7847228,681,0,6,50000,1.66,19,0.194
CUST100371,LN200371,Personal,51,Salaried,157408,13117,Personal,345654,48,8.75,597340,746,0,1,,,,0.079
CUST100372,LN200372,Personal,43,Salaried,529889,44157,Home,533885,60,10.56,382553,739,0,1,,,,0.018
CUST100373,LN200373,Personal,56,Self-employed,1007879,83990,Car,355925,36,11.82,65755,720,0,1,,,,0
CUST100374,LN200374,Business,32,Salaried,5347125,445594,Equipment Finance,2349850,120,11.39,4396310,635,0,1,2542993,-7.13,5,0
CUST100375,LN200375,Business,27,Salaried,2698156,224846,Business Expansion,50000,60,14.77,3061820,548,0,0,4344264,11.46,33,0
CUST100376,LN200376,Personal,23,Salaried,664391,55366,Personal,304600,48,11.2,591932,656,0,1,,,,0
CUST100378,LN200378,Personal,52,Salaried,178024,14835,Wedding,301905,36,10.08,809637,604,0,6,,,,0.127
CUST100379,LN200379,Personal,44,Salaried,691046,57587,Wedding,373023,48,12.64,1040109,629,1,1,,,,0.093
CUST100380,LN200380,Business,52,Salaried,150000,12500,Invoice Discounting,2239666,120,13.24,10952827,452,0,2,591903,26.44,22,0.43
CUST100381,LN200381,Business,65,Business-owner,7559009,629917,Equipment Finance,6679953,48,16.61,9054919,561,0,3,4032919,18.15,2,0.077
CUST100382,LN200382,Business,45,Unemployed,1283912,106993,Working Capital,6866674,60,8.05,9788915,605,0,2,1012371,4.74,27,0.242
CUST100383,LN200383,Personal,37,Self-employed,716607,59717,Medical,365150,12,8.8,210725,657,0,2,,,,0.103
CUST100384,LN200384,Business,41,Self-employed,4696821,391402,Business Expansion,4382530,84,8,3964236,625,0,2,12626235,1.36,12,0.054
CUST100385,LN200385,Business,47,Salaried,3830792,319233,Invoice Discounting,3650226,48,13.5,3234201,634,0,1,50000,-16.75,13,0.071
CUST100386,LN200386,Personal,47,Salaried,459457,38288,Home,255539,48,9.47,144766,721,2,1,,,,0.127
CUST100387,LN200387,Business,44,Salaried,7063344,588612,Business Expansion,57421,48,10.38,4554237,657,0,2,6687346,13.29,2,0
CUST100388,LN200388,Personal,21,Salaried,574860,47905,Home,361159,24,11.06,285831,619,0,3,,,,0.08
CUST100389,LN200389,Business,53,Self-employed,2016709,168059,Working Capital,147392,120,12.39,1796948,650,0,2,1069872,1.86,24,0
CUST100390,LN200390,Personal,52,Self-employed,376431,31369,Medical,419943,36,11.56,236836,725,0,3,,,,0.116
CUST100391,LN200391,Personal,47,Salaried,252362,21030,Medical,353388,72,12.21,1038400,697,0,1,,,,0.016
CUST100392,LN200392,Business,31,Salaried,150000,12500,Invoice Discounting,50000,84,13.01,5888616,607,0,1,10679455,-22.81,24,0
CUST100393,LN200393,Personal,59,Self-employed,1032868,86072,Wedding,177665,48,16.28,439365,815,0,3,,,,0
CUST100394,LN200394,Personal,60,Salaried,484319,40360,Home,211907,60,14.01,995851,721,0,4,,,,0
CUST100395,LN200395,Personal,62,Self-employed,471973,39331,Wedding,236752,72,9.45,349292,629,0,2,,,,0
CUST100397,LN200397,Personal,39,Business-owner,223241,18603,Debt Consolidation,255147,48,7,345417,699,0,0,,,,0.029
CUST100398,LN200398,Personal,37,Business-owner,606353,50529,Personal,495124,60,7.6,0,813,0,1,,,,0.002
CUST100399,LN200399,Personal,28,Business-owner,289122,24093,Home,172295,36,8.85,757254,678,0,1,,,,0.001
CUST100400,LN200400,Business,44,Salaried,4549636,379136,Invoice Discounting,3458762,84,16.79,12453066,599,0,4,14126580,12.89,26,0
CUST100401,LN200401,Personal,28,Salaried,849872,70823,Personal,273236,48,8.71,280141,836,0,1,,,,0
CUST100402,LN200402,Personal,61,Business-owner,858938,71578,Wedding,133046,48,10.97,562729,693,0,2,,,,0
CUST100403,LN200403,Personal,53,Business-owner,80000,6667,Debt Consolidation,95796,60,12.49,273153,724,0,4,,,,0.018
CUST100404,LN200404,Personal,42,Salaried,551161,45930,Medical,613352,60,8.7,10130,727,0,4,,,,0.068
CUST100406,LN200406,Personal,44,Self-employed,916069,76339,Personal,192960,48,8.22,267253,758,0,0,,,,0
CUST100407,LN200407,Personal,27,Self-employed,345166,28764,Wedding,298418,48,8.37,292392,664,0,3,,,,0.005
CUST100408,LN200408,Personal,23,Self-employed,893976,74498,Personal,20000,72,10.76,484021,602,0,0,,,,0
CUST100409,LN200409,Personal,25,Salaried,637298,53108,Car,105795,24,9.54,111180,749,0,5,,,,0
CUST100410,LN200410,Personal,34,Salaried,506314,42193,Personal,512406,48,14.05,0,626,0,3,,,,0.089
CUST100411,LN200411,Personal,26,Self-employed,618520,51543,Medical,442802,48,9.88,298016,750,0,2,,,,0.019
CUST100412,LN200412,Business,53,Salaried,1161348,96779,Working Capital,3343338,48,14.45,8629440,518,0,1,6807158,11.28,15,0.179
CUST100413,LN200413,Business,50,Salaried,383489,31957,Business Expansion,5825618,48,9.75,13042898,813,0,5,4631699,-4.41,8,0.73
CUST100414,LN200414,Business,53,Business-owner,6313654,526138,Invoice Discounting,3233911,120,17.12,3970881,686,0,2,9294311,22.44,20,0
CUST100415,LN200415,Business,47,Salaried,4801801,400150,Business Expansion,8534987,84,8.82,1383725,786,0,3,9086062,17.23,28,0.035
CUST100416,LN200416,Personal,42,Business-owner,464940,38745,Wedding,710478,24,11.8,1014632,681,0,0,,,,0.169
CUST100417,LN200417,Business,66,Salaried,150000,12500,Equipment Finance,2915853,36,18.77,4394922,716,1,2,3620071,4.02,19,0.9
CUST100418,LN200418,Business,67,Salaried,4953949,412829,Business Expansion,4275354,48,21.01,4202947,498,0,2,3096410,-6.32,3,0.07
CUST100419,LN200419,Personal,23,Salaried,408324,34027,Personal,346785,72,13.94,247593,723,0,3,,,,0.003
CUST100420,LN200420,Business,58,Salaried,5244952,437079,Working Capital,3200069,84,17.84,4892653,725,0,1,6000826,5.76,21,0.003
CUST100421,LN200421,Personal,42,Business-owner,550179,45848,Medical,204402,24,9.83,822945,639,0,2,,,,0.02
CUST100422,LN200422,Business,65,Salaried,2378229,198186,Invoice Discounting,5673006,120,16.88,8470750,611,0,5,50000,21.11,7,0.107
CUST100423,LN200423,Business,56,Salaried,1499570,124964,Business Expansion,5024825,84,13.32,8430535,774,1,2,9067865,14.27,20,0.189
CUST100425,LN200425,Business,29,Salaried,7666502,638875,Working Capital,4697663,60,8,939799,725,0,1,2403992,13.43,16,0
CUST100426,LN200426,Personal,37,Salaried,633445,52787,Debt Consolidation,89260,60,8.2,760183,830,0,2,,,,0
CUST100427,LN200427,Personal,50,Unemployed,194795,16233,Personal,397701,36,9.53,860806,731,0,1,,,,0.088
CUST100428,LN200428,Personal,34,Salaried,571669,47639,Home,46179,36,14.96,0,657,0,2,,,,0.042
CUST100429,LN200429,Personal,55,Self-employed,958174,79848,Home,320283,60,9.98,960310,695,0,3,,,,0.002
CUST100431,LN200431,Business,61,Self-employed,2746034,228836,Equipment Finance,1305008,36,10.7,1692667,785,0,1,6757030,-7.57,17,0
CUST100432,LN200432,Personal,62,Self-employed,780792,65066,Home,398008,36,14.97,563257,722,0,3,,,,0.017
CUST100433,LN200433,Business,61,Salaried,1238620,103218,Working Capital,2380177,48,11.04,7244059,659,0,2,5913239,21.61,15,0.133
CUST100434,LN200434,Business,38,Salaried,2531942,210995,Business Expansion,50000,24,14.65,2599428,692,2,5,4176642,20.6,27,0.108
CUST100435,LN200435,Personal,34,Salaried,720651,60054,Home,615992,48,7.54,481903,623,0,1,,,,0.079
CUST100436,LN200436,Personal,36,Salaried,572985,47749,Medical,291136,48,13.69,900513,610,1,1,,,,0.087
CUST100437,LN200437,Personal,21,Salaried,361437,30120,Home,131280,60,10.39,431083,819,0,1,,,,0
CUST100438,LN200438,Personal,23,Salaried,262392,21866,Wedding,227272,48,13.26,433134,770,0,2,,,,0.023
CUST100439,LN200439,Business,45,Salaried,2771935,230995,Business Expansion,4220486,60,12.37,3506258,652,0,1,50000,3.88,7,0.085
CUST100440,LN200440,Business,27,Business-owner,3737045,311420,Business Expansion,5289501,120,17.31,191853,577,0,0,237376,4.34,4,0.077
CUST100441,LN200441,Personal,60,Salaried,360330,30028,Debt Consolidation,584939,48,8.49,769206,785,0,1,,,,0.044
CUST100442,LN200442,Personal,24,Self-employed,141261,11772,Personal,206990,60,11.17,397237,662,0,3,,,,0.037
